day,route_id,stop_name,hour,boarding_count,alighting_count,occupancy,crowd_level
7,33,Burdi,17,5,23,0,LOW
7,33,Panchasheel Square,17,11,10,1,LOW
7,33,Rahate Colony,17,3,24,0,LOW
7,33,Ajni Square,17,16,8,8,LOW
7,33,Chatrapati Square,17,14,11,11,LOW
7,33,Ujjwal Nagar,17,3,20,0,LOW
7,33,Airport,17,14,11,3,LOW
7,33,Chinchbhavan,17,11,17,0,LOW
7,33,Khapri,17,6,12,0,LOW
7,33,Ashokwan,17,7,13,0,LOW
7,33,Mohgaon,17,10,12,0,LOW
7,33,Butibori,17,8,11,0,LOW
7,61,Burdi,18,4,16,0,LOW
7,61,Panchasheel Square,18,11,10,1,LOW
7,61,Rahate Colony,18,6,19,0,LOW
7,61,Ajni Square,18,15,8,7,LOW
7,61,Chatrapati Square,18,19,11,15,MEDIUM
7,61,Ujjwal Nagar,18,3,19,0,LOW
7,61,Airport,18,10,7,3,LOW
7,61,Chinchbhavan,18,6,17,0,LOW
7,61,Khapri,18,5,15,0,LOW
7,61,Ashokwan,18,5,10,0,LOW
7,61,Mohgaon,18,9,13,0,LOW
7,61,Butibori,18,8,11,0,LOW
7,45,Burdi,18,7,24,0,LOW
7,45,Panchasheel Square,18,18,11,7,LOW
7,45,Rahate Colony,18,3,22,0,LOW
7,45,Ajni Square,18,13,10,3,LOW
7,45,Chatrapati Square,18,18,12,9,LOW
7,45,Ujjwal Nagar,18,6,23,0,LOW
7,45,Airport,18,13,10,3,LOW
7,45,Chinchbhavan,18,7,11,0,LOW
7,45,Khapri,18,9,16,0,LOW
7,45,Ashokwan,18,6,17,0,LOW
7,45,Mohgaon,18,7,13,0,LOW
7,45,Butibori,18,8,9,0,LOW
7,33,Burdi,18,7,23,0,LOW
7,33,Panchasheel Square,18,14,12,2,LOW
7,33,Rahate Colony,18,7,23,0,LOW
7,33,Ajni Square,18,15,14,1,LOW
7,33,Chatrapati Square,18,17,10,8,LOW
7,33,Ujjwal Nagar,18,4,17,0,LOW
7,33,Airport,18,8,7,1,LOW
7,33,Chinchbhavan,18,10,14,0,LOW
7,33,Khapri,18,10,8,2,LOW
7,33,Ashokwan,18,5,16,0,LOW
7,33,Mohgaon,18,6,9,0,LOW
7,33,Butibori,18,7,8,0,LOW
7,61,Burdi,19,6,24,0,LOW
7,61,Panchasheel Square,19,13,9,4,LOW
7,61,Rahate Colony,19,7,20,0,LOW
7,61,Ajni Square,19,17,13,4,LOW
7,61,Chatrapati Square,19,10,14,0,LOW
7,61,Ujjwal Nagar,19,3,22,0,LOW
7,61,Airport,19,8,10,0,LOW
7,61,Chinchbhavan,19,7,17,0,LOW
7,61,Khapri,19,5,14,0,LOW
7,61,Ashokwan,19,10,15,0,LOW
7,61,Mohgaon,19,5,12,0,LOW
7,61,Butibori,19,8,12,0,LOW
7,45,Burdi,19,6,21,0,LOW
7,45,Panchasheel Square,19,19,11,8,LOW
7,45,Rahate Colony,19,7,20,0,LOW
7,45,Ajni Square,19,13,9,4,LOW
7,45,Chatrapati Square,19,13,11,6,LOW
7,45,Ujjwal Nagar,19,5,24,0,LOW
7,45,Airport,19,10,5,5,LOW
7,45,Chinchbhavan,19,10,13,2,LOW
7,45,Khapri,19,6,13,0,LOW
7,45,Ashokwan,19,9,8,1,LOW
7,45,Mohgaon,19,10,9,2,LOW
7,45,Butibori,19,7,15,0,LOW
7,33,Burdi,19,3,22,0,LOW
7,33,Panchasheel Square,19,15,9,6,LOW
7,33,Rahate Colony,19,4,21,0,LOW
7,33,Ajni Square,19,16,10,6,LOW
7,33,Chatrapati Square,19,18,12,12,LOW
7,33,Ujjwal Nagar,19,6,24,0,LOW
7,33,Airport,19,9,8,1,LOW
7,33,Chinchbhavan,19,6,10,0,LOW
7,33,Khapri,19,6,8,0,LOW
7,33,Ashokwan,19,10,15,0,LOW
7,33,Mohgaon,19,9,15,0,LOW
7,33,Butibori,19,5,12,0,LOW
7,61,Burdi,20,3,18,0,LOW
7,61,Panchasheel Square,20,16,8,8,LOW
7,61,Rahate Colony,20,6,17,0,LOW
7,61,Ajni Square,20,13,8,5,LOW
7,61,Chatrapati Square,20,16,11,10,LOW
7,61,Ujjwal Nagar,20,3,23,0,LOW
7,61,Airport,20,11,11,0,LOW
7,61,Chinchbhavan,20,5,8,0,LOW
7,61,Khapri,20,7,10,0,LOW
7,61,Ashokwan,20,7,16,0,LOW
7,61,Mohgaon,20,7,10,0,LOW
7,61,Butibori,20,5,12,0,LOW
7,45,Burdi,20,5,20,0,LOW
7,45,Panchasheel Square,20,10,12,0,LOW
7,45,Rahate Colony,20,5,18,0,LOW
7,45,Ajni Square,20,14,8,6,LOW
7,45,Chatrapati Square,20,11,8,9,LOW
7,45,Ujjwal Nagar,20,4,20,0,LOW
7,45,Airport,20,11,10,1,LOW
7,45,Chinchbhavan,20,8,17,0,LOW
7,45,Khapri,20,10,14,0,LOW
7,45,Ashokwan,20,11,15,0,LOW
7,45,Mohgaon,20,11,8,3,LOW
7,45,Butibori,20,6,15,0,LOW
7,33,Burdi,20,3,20,0,LOW
7,33,Panchasheel Square,20,11,11,0,LOW
7,33,Rahate Colony,20,4,18,0,LOW
7,33,Ajni Square,20,10,8,2,LOW
7,33,Chatrapati Square,20,14,9,7,LOW
7,33,Ujjwal Nagar,20,4,22,0,LOW
7,33,Airport,20,12,6,6,LOW
7,33,Chinchbhavan,20,11,11,6,LOW
7,33,Khapri,20,7,15,0,LOW
7,33,Ashokwan,20,9,13,0,LOW
7,33,Mohgaon,20,7,8,0,LOW
7,33,Butibori,20,11,12,0,LOW
7,61,Burdi,21,9,7,2,LOW
7,61,Panchasheel Square,21,6,9,0,LOW
7,61,Rahate Colony,21,7,8,0,LOW
7,61,Ajni Square,21,5,3,2,LOW
7,61,Chatrapati Square,21,5,7,0,LOW
7,61,Ujjwal Nagar,21,3,8,0,LOW
7,61,Airport,21,7,9,0,LOW
7,61,Chinchbhavan,21,3,9,0,LOW
7,61,Khapri,21,8,3,5,LOW
7,61,Ashokwan,21,4,7,2,LOW
7,61,Mohgaon,21,3,7,0,LOW
7,61,Butibori,21,7,4,3,LOW
7,45,Burdi,21,5,8,0,LOW
7,45,Panchasheel Square,21,7,9,0,LOW
7,45,Rahate Colony,21,9,5,4,LOW
7,45,Ajni Square,21,8,4,8,LOW
7,45,Chatrapati Square,21,6,5,9,LOW
7,45,Ujjwal Nagar,21,8,3,14,LOW
7,45,Airport,21,3,3,14,LOW
7,45,Chinchbhavan,21,6,5,15,MEDIUM
7,45,Khapri,21,8,8,15,MEDIUM
7,45,Ashokwan,21,8,5,18,MEDIUM
7,45,Mohgaon,21,3,6,15,MEDIUM
7,45,Butibori,21,7,6,16,MEDIUM
7,33,Burdi,21,5,5,0,LOW
7,33,Panchasheel Square,21,3,5,0,LOW
7,33,Rahate Colony,21,3,3,0,LOW
7,33,Ajni Square,21,7,6,1,LOW
7,33,Chatrapati Square,21,6,8,0,LOW
7,33,Ujjwal Nagar,21,4,8,0,LOW
7,33,Airport,21,6,7,0,LOW
7,33,Chinchbhavan,21,4,5,0,LOW
7,33,Khapri,21,3,3,0,LOW
7,33,Ashokwan,21,3,6,0,LOW
7,33,Mohgaon,21,9,3,6,LOW
7,33,Butibori,21,3,8,1,LOW
